x,y,color
53,37,#FFFFFF
54,37,#FFFFFF
55,37,#FFFFFF
56,37,#FFFFFF
57,37,#FFFFFF
58,37,#FFFFFF
59,37,#FFFFFF
60,37,#FFFFFF
61,37,#FFFFFF
62,37,#FFFFFF
63,37,#FFFFFF
0,38,#FFFFFF
1,38,#FFFFFF
2,38,#FFFFFF
3,38,#FFFFFF
4,38,#FFFFFF
5,38,#FFFFFF
6,38,#FFFFFF
7,38,#FFFFFF
8,38,#FFFFFF
9,38,#FFFFFF
10,38,#FFFFFF
11,38,#FFFFFF
12,38,#FFFFFF
13,38,#FFFFFF
14,38,#FFFFFF
15,38,#FFFFFF
16,38,#FFFFFF
17,38,#FFFFFF
18,38,#FFFFFF
19,38,#D0E7ED
20,38,#83BC69
21,38,#BECE20
22,38,#BBCE27
23,38,#BACF2E
24,38,#BBCF30
25,38,#BBCF30
26,38,#BBCF30
27,38,#BBCF30
28,38,#BBCF30
29,38,#BBCF30
30,38,#BBCF30
31,38,#BBCF30
32,38,#BBCF30
33,38,#BBCF30
34,38,#BBCF30
35,38,#BBCF30
36,38,#BBCF30
37,38,#BBCF30
38,38,#BBCF30
39,38,#BBCF2F
40,38,#B8CD26
41,38,#C9D85D
42,38,#F2F6DC
43,38,#FFFFFF
44,38,#FFFFFF
45,38,#FFFFFF
46,38,#FFFFFF
47,38,#FFFFFF
48,38,#FFFFFF
49,38,#FFFFFF
50,38,#FFFFFF
51,38,#FFFFFF
52,38,#FFFFFF
53,38,#FFFFFF
54,38,#FFFFFF
55,38,#FFFFFF
56,38,#FFFFFF
57,38,#FFFFFF
58,38,#FFFFFF
59,38,#FFFFFF
60,38,#FFFFFF
61,38,#FFFFFF
62,38,#FFFFFF
63,38,#FFFFFF
0,39,#FFFFFF
1,39,#FFFFFF
2,39,#FFFFFF
3,39,#FFFFFF
4,39,#FFFFFF
5,39,#FFFFFF
6,39,#FFFFFF
7,39,#FFFFFF
8,39,#FFFFFF
9,39,#FFFFFF
10,39,#FFFFFF
11,39,#FFFFFF
12,39,#FFFFFF
13,39,#FFFFFF
14,39,#FFFFFF
15,39,#FFFFFF
16,39,#FFFFFF
17,39,#FFFFFF
18,39,#FFFFFF
19,39,#FFFFFC
20,39,#F8F7DB
21,39,#E1EAA6
22,39,#CCDA68
23,39,#BFD13C
24,39,#B9CD28
25,39,#B9CD28
26,39,#BACE2D
27,39,#BBCF30
28,39,#BBCF30
29,39,#BBCF30
30,39,#BBCF30
31,39,#BBCF30
32,39,#BBCF30
33,39,#BBCF30
34,39,#BBCF30
35,39,#BBCF30
36,39,#BBCF30
37,39,#BBCF30
38,39,#BACE2D
39,39,#BACE2B
40,39,#D7E287
41,39,#FBFCF6
42,39,#FFFFFF
43,39,#FFFFFF
44,39,#FFFFFF
45,39,#FFFFFF
46,39,#FFFFFF
47,39,#FFFFFF
48,39,#FFFFFF
49,39,#FFFFFF
50,39,#FFFFFF
51,39,#FFFFFF
52,39,#FFFFFF
53,39,#FFFFFF
54,39,#FFFFFF
55,39,#FFFFFF
56,39,#FFFFFF
57,39,#FFFFFF
58,39,#FFFFFF
59,39,#FFFFFF
60,39,#FFFFFF
61,39,#FFFFFF
62,39,#FFFFFF
63,39,#FFFFFF
0,40,#FFFFFF
1,40,#FFFFFF
2,40,#FFFFFF
3,40,#FFFFFF
4,40,#FFFFFF
5,40,#FFFFFF
6,40,#FFFFFF
7,40,#FFFFFF
8,40,#FFFFFF
9,40,#FFFFFF
10,40,#FFFFFF
11,40,#FFFFFF
12,40,#FFFFFF
13,40,#FFFFFF
14,40,#FFFFFF
15,40,#FFFFFF
16,40,#FFFFFF
17,40,#FFFFFF
18,40,#FFFFFF
19,40,#FFFFFF
20,40,#FFFFFF
21,40,#FFFFFF
22,40,#FFFFFF
23,40,#F6F8E8
24,40,#E5ECB4
25,40,#D1DE76
26,40,#C0D241
27,40,#B9CD29
28,40,#B8CD27
29,40,#BACE2C
30,40,#BBCF30
31,40,#BBCF30
32,40,#BBCF30
33,40,#BBCF30
34,40,#BBCF30
35,40,#BBCF30
36,40,#BBCF30
37,40,#B9CD29
38,40,#BFD13B
39,40,#E6ECB4
40,40,#FFFFFF
41,40,#FFFFFF
42,40,#FFFFFF
43,40,#FFFFFF
44,40,#FFFFFF
45,40,#FFFFFF
46,40,#FFFFFF
47,40,#FFFFFF
48,40,#FFFFFF
49,40,#FFFFFF
50,40,#FFFFFF
51,40,#FFFFFF
52,40,#FFFFFF
53,40,#FFFFFF
54,40,#FFFFFF
55,40,#FFFFFF
56,40,#FFFFFF
57,40,#FFFFFF
58,40,#FFFFFF
59,40,#FFFFFF
60,40,#FFFFFF
61,40,#FFFFFF
62,40,#FFFFFF
63,40,#FFFFFF
0,41,#FFFFFF
1,41,#FFFFFF
2,41,#FFFFFF
3,41,#FFFFFF
4,41,#FFFFFF
5,41,#FFFFFF
6,41,#FFFFFF
7,41,#FFFFFF
8,41,#FFFFFF
9,41,#FFFFFF
10,41,#FFFFFF
11,41,#FFFFFF
12,41,#FFFFFF
13,41,#FFFFFF
14,41,#FFFFFF
15,41,#FFFFFF
16,41,#FFFFFF
17,41,#FFFFFF
18,41,#FFFFFF
19,41,#FFFFFF
20,41,#FFFFFF
21,41,#FFFFFF
22,41,#FFFFFF
23,41,#FFFFFF
24,41,#FFFFFF
25,41,#FFFFFF
26,41,#F8FAEE
27,41,#E8EEBE
28,41,#D4E180
29,41,#C3D44B
30,41,#BACE2C
31,41,#B8CD27
32,41,#B9CE2B
33,41,#BBCF2F
34,41,#BBCF30
35,41,#BBCF2F
36,41,#B8CD27
37,41,#C8D85C
38,41,#F2F5DB
39,41,#FFFFFF
40,41,#FFFFFF
41,41,#FFFFFF
42,41,#FFFFFF
43,41,#FFFFFF
44,41,#FFFFFF
45,41,#FFFFFF
46,41,#FFFFFF
47,41,#FFFFFF
48,41,#FFFFFF
49,41,#FFFFFF
50,41,#FFFFFF
51,41,#FFFFFF
52,41,#FFFFFF
53,41,#FFFFFF
54,41,#FFFFFF
55,41,#FFFFFF
56,41,#FFFFFF
57,41,#FFFFFF
58,41,#FFFFFF
59,41,#FFFFFF
60,41,#FFFFFF
61,41,#FFFFFF
62,41,#FFFFFF
63,41,#FFFFFF
0,42,#FFFFFF
1,42,#FFFFFF
2,42,#FFFFFF
3,42,#FFFFFF
4,42,#FFFFFF
5,42,#FFFFFF
6,42,#FFFFFF
7,42,#FFFFFF
8,42,#FFFFFF
9,42,#FFFFFF
10,42,#FFFFFF
11,42,#FFFFFF
12,42,#FFFFFF
13,42,#FFFFFF
14,42,#FFFFFF
15,42,#FFFFFF
16,42,#FFFFFF
17,42,#FFFFFF
18,42,#FFFFFF
19,42,#FFFFFF
20,42,#FFFFFF
21,42,#FFFFFF
22,42,#FFFFFF
23,42,#FFFFFF
24,42,#FFFFFF
25,42,#FFFFFF
26,42,#FFFFFF
27,42,#FFFFFF
28,42,#FFFFFF
29,42,#FBFCF5
30,42,#ECF1CA
31,42,#D7E28C
32,42,#C6D652
33,42,#BBCF31
34,42,#B8CD26
35,42,#B9CE2A
36,42,#D6E186
37,42,#FBFCF5
38,42,#FFFFFF
39,42,#FFFFFF
40,42,#FFFFFF
41,42,#FFFFFF
42,42,#FFFFFF
43,42,#FFFFFF
44,42,#FFFFFF
45,42,#FFFFFF
46,42,#FFFFFF
47,42,#FFFFFF
48,42,#FFFFFF
49,42,#FFFFFF
50,42,#FFFFFF
51,42,#FFFFFF
52,42,#FFFFFF
53,42,#FFFFFF
54,42,#FFFFFF
55,42,#FFFFFF
56,42,#FFFFFF
57,42,#FFFFFF
58,42,#FFFFFF
59,42,#FFFFFF
60,42,#FFFFFF
61,42,#FFFFFF
62,42,#FFFFFF
63,42,#FFFFFF
0,43,#FFFFFF
1,43,#FFFFFF
2,43,#FFFFFF
3,43,#FFFFFF
4,43,#FFFFFF
5,43,#FFFFFF
6,43,#FFFFFF
7,43,#FFFFFF
8,43,#FFFFFF
9,43,#FFFFFF
10,43,#FFFFFF
11,43,#FFFFFF
12,43,#FFFFFF
13,43,#FFFFFF
14,43,#FFFFFF
15,43,#FFFFFF
16,43,#FFFFFF
17,43,#FFFFFF
18,43,#FFFFFF
19,43,#FFFFFF
20,43,#FFFFFF
21,43,#FFFFFF
22,43,#FFFFFF
23,43,#FFFFFF
24,43,#FFFFFF
25,43,#FFFFFF
26,43,#FFFFFF
27,43,#FFFFFF
28,43,#FFFFFF
29,43,#FFFFFF
30,43,#FFFFFF
31,43,#FFFFFF
32,43,#FDFDFA
33,43,#F0F4D4
34,43,#DBE596
35,43,#E5ECB5
36,43,#FFFFFF
37,43,#FFFFFF
38,43,#FFFFFF
39,43,#FFFFFF
40,43,#FFFFFF
41,43,#FFFFFF
42,43,#FFFFFF
43,43,#FFFFFF
44,43,#FFFFFF
45,43,#FFFFFF
46,43,#FFFFFF
47,43,#FFFFFF
48,43,#FFFFFF
49,43,#FFFFFF
50,43,#FFFFFF
51,43,#FFFFFF
52,43,#FFFFFF
53,43,#FFFFFF
54,43,#FFFFFF
55,43,#FFFFFF
56,43,#FFFFFF
57,43,#FFFFFF
58,43,#FFFFFF
59,43,#FFFFFF
60,43,#FFFFFF
61,43,#FFFFFF
62,43,#FFFFFF
63,43,#FFFFFF
0,44,#FFFFFF
1,44,#FFFFFF
2,44,#FFFFFF
3,44,#FFFFFF
4,44,#FFFFFF
5,44,#FFFFFF
6,44,#FFFFFF
7,44,#FFFFFF
8,44,#FFFFFF
9,44,#FFFFFF
10,44,#FFFFFF
11,44,#FFFFFF
12,44,#FFFFFF
13,44,#FFFFFF
14,44,#FFFFFF
15,44,#FFFFFF
16,44,#FFFFFF
17,44,#FFFFFF
18,44,#FFFFFF
19,44,#FFFFFF
20,44,#FFFFFF
21,44,#FFFFFF
22,44,#FFFFFF
23,44,#FFFFFF
24,44,#FFFFFF
25,44,#FFFFFF
26,44,#FFFFFF
27,44,#FFFFFF
28,44,#FFFFFF
29,44,#FFFFFF
30,44,#FFFFFF
31,44,#FFFFFF
32,44,#FFFFFF
33,44,#FFFFFF
34,44,#FFFFFF
35,44,#FFFFFF
36,44,#FFFFFF
37,44,#FFFFFF
38,44,#FFFFFF
39,44,#FFFFFF
40,44,#FFFFFF
41,44,#FFFFFF
42,44,#FFFFFF
43,44,#FFFFFF
44,44,#FFFFFF
45,44,#FFFFFF
46,44,#FFFFFF
47,44,#FFFFFF
48,44,#FFFFFF
49,44,#FFFFFF
50,44,#FFFFFF
51,44,#FFFFFF
52,44,#FFFFFF
53,44,#FFFFFF
54,44,#FFFFFF
55,44,#FFFFFF
56,44,#FFFFFF
57,44,#FFFFFF
58,44,#FFFFFF
59,44,#FFFFFF
60,44,#FFFFFF
61,44,#FFFFFF
62,44,#FFFFFF
63,44,#FFFFFF
0,45,#FFFFFF
1,45,#FFFFFF
2,45,#FFFFFF
3,45,#FFFFFF
4,45,#FFFFFF
5,45,#FFFFFF
6,45,#FFFFFF
7,45,#FFFFFF
8,45,#FFFFFF
9,45,#FFFFFF
10,45,#FFFFFF
11,45,#FFFFFF
12,45,#FFFFFF
13,45,#FFFFFF
14,45,#FFFFFF
15,45,#FFFFFF
16,45,#FFFFFF
17,45,#FFFFFF
18,45,#FFFFFF
19,45,#FFFFFF
20,45,#FFFFFF
21,45,#FFFFFF
22,45,#FFFFFF
23,45,#FFFFFF
24,45,#FFFFFF
25,45,#FFFFFF
26,45,#FFFFFF
27,45,#FFFFFF
28,45,#FFFFFF
29,45,#FFFFFF
30,45,#FFFFFF
31,45,#FFFFFF
32,45,#FFFFFF
33,45,#FFFFFF
34,45,#FFFFFF
35,45,#FFFFFF
36,45,#FFFFFF
37,45,#FFFFFF
38,45,#FFFFFF
39,45,#FFFFFF
40,45,#FFFFFF
41,45,#FFFFFF
42,45,#FFFFFF
43,45,#FFFFFF
44,45,#FFFFFF
45,45,#FFFFFF
46,45,#FFFFFF
47,45,#FFFFFF
48,45,#FFFFFF
49,45,#FFFFFF
50,45,#FFFFFF
51,45,#FFFFFF
52,45,#FFFFFF
53,45,#FFFFFF
54,45,#FFFFFF
55,45,#FFFFFF
56,45,#FFFFFF
57,45,#FFFFFF
58,45,#FFFFFF
59,45,#FFFFFF
60,45,#FFFFFF
61,45,#FFFFFF
62,45,#FFFFFF
63,45,#FFFFFF
0,46,#FFFFFF
1,46,#FFFFFF
2,46,#FFFFFF
3,46,#FFFFFF
4,46,#FFFFFF
5,46,#FFFFFF
6,46,#FFFFFF
7,46,#FFFFFF
8,46,#FFFFFF
9,46,#FFFFFF
10,46,#FFFFFF
11,46,#FFFFFF
12,46,#FFFFFF
13,46,#FFFFFF
14,46,#FFFFFF
15,46,#FFFFFF
16,46,#FFFFFF
17,46,#FFFFFF
18,46,#FFFFFF
19,46,#FFFFFF
20,46,#FFFFFF
21,46,#FFFFFF
22,46,#FFFFFF
23,46,#FFFFFF
24,46,#FFFFFF
25,46,#FFFFFF
26,46,#FFFFFF
27,46,#FFFFFF
28,46,#FFFFFF
29,46,#FFFFFF
30,46,#FFFFFF
31,46,#FFFFFF
32,46,#FFFFFF
33,46,#FFFFFF
34,46,#FFFFFF
35,46,#FFFFFF
36,46,#FFFFFF
37,46,#FFFFFF
38,46,#FFFFFF
39,46,#FFFFFF
40,46,#FFFFFF
41,46,#FFFFFF
42,46,#FFFFFF
43,46,#FFFFFF
44,46,#FFFFFF
45,46,#FFFFFF
46,46,#FFFFFF
47,46,#FFFFFF
48,46,#FFFFFF
49,46,#FFFFFF
50,46,#FFFFFF
51,46,#FFFFFF
52,46,#FFFFFF
53,46,#FFFFFF
54,46,#FFFFFF
55,46,#FFFFFF
56,46,#FFFFFF
57,46,#FFFFFF
58,46,#FFFFFF
59,46,#FFFFFF
60,46,#FFFFFF
61,46,#FFFFFF
62,46,#FFFFFF
63,46,#FFFFFF
0,47,#FFFFFF
1,47,#FFFFFF
2,47,#FFFFFF
3,47,#FFFFFF
4,47,#FFFFFF
5,47,#FFFFFF
6,47,#FFFFFF
7,47,#FFFFFF
8,47,#FFFFFF
9,47,#FFFFFF
10,47,#FFFFFF
11,47,#FFFFFF
12,47,#FFFFFF
13,47,#FFFFFF
14,47,#FFFFFF
15,47,#FFFFFF
16,47,#FFFFFF
17,47,#FFFFFF
18,47,#FFFFFF
19,47,#FFFFFF
20,47,#FFFFFF
21,47,#FFFFFF
22,47,#FFFFFF
23,47,#FFFFFF
24,47,#FFFFFF
25,47,#FFFFFF
26,47,#FFFFFF
27,47,#FFFFFF
28,47,#FFFFFF
29,47,#FFFFFF
30,47,#FFFFFF
31,47,#FFFFFF
32,47,#FFFFFF
33,47,#FFFFFF
34,47,#FFFFFF
35,47,#FFFFFF
36,47,#FFFFFF
37,47,#FFFFFF
38,47,#FFFFFF
39,47,#FFFFFF
40,47,#FFFFFF
41,47,#FFFFFF
42,47,#FFFFFF
43,47,#FFFFFF
44,47,#FFFFFF
45,47,#FFFFFF
46,47,#FFFFFF
47,47,#FFFFFF
48,47,#FFFFFF
49,47,#FFFFFF
50,47,#FFFFFF
51,47,#FFFFFF
52,47,#FFFFFF
53,47,#FFFFFF
54,47,#FFFFFF
55,47,#FFFFFF
56,47,#FFFFFF
57,47,#FFFFFF
58,47,#FFFFFF
59,47,#FFFFFF
60,47,#FFFFFF
61,47,#FFFFFF
62,47,#FFFFFF
63,47,#FFFFFF
0,48,#FFFFFF
1,48,#FFFFFF
2,48,#FFFFFF
3,48,#FFFFFF
4,48,#FFFFFF
5,48,#FFFFFF
6,48,#FFFFFF
7,48,#FFFFFF
8,48,#FFFFFF
9,48,#FFFFFF
10,48,#FFFFFF
11,48,#FFFFFF
12,48,#FFFFFF
13,48,#FFFFFF
14,48,#FFFFFF
15,48,#FFFFFF
16,48,#FFFFFF
17,48,#FFFFFF
18,48,#FFFFFF
19,48,#FFFFFF
20,48,#FFFFFF
21,48,#FFFFFF
22,48,#FFFFFF
23,48,#FFFFFF
24,48,#FFFFFF
25,48,#FFFFFF
26,48,#FFFFFF
27,48,#FFFFFF
28,48,#FFFFFF
29,48,#FFFFFF
30,48,#FFFFFF
31,48,#FFFFFF
32,48,#FFFFFF
33,48,#FFFFFF
34,48,#FFFFFF
35,48,#FFFFFF
36,48,#FFFFFF
37,48,#FFFFFF
38,48,#FFFFFF
39,48,#FFFFFF
40,48,#FFFFFF
41,48,#FFFFFF
42,48,#FFFFFF
43,48,#FFFFFF
44,48,#FFFFFF
45,48,#FFFFFF
46,48,#FFFFFF
47,48,#FFFFFF
48,48,#FFFFFF
49,48,#FFFFFF
50,48,#FFFFFF
51,48,#FFFFFF
52,48,#FFFFFF
53,48,#FFFFFF
54,48,#FFFFFF
55,48,#FFFFFF
56,48,#FFFFFF
57,48,#FFFFFF
58,48,#FFFFFF
59,48,#FFFFFF
60,48,#FFFFFF
61,48,#FFFFFF
62,48,#FFFFFF
63,48,#FFFFFF
0,49,#FFFFFF
1,49,#FFFFFF
2,49,#FFFFFF
3,49,#FFFFFF
4,49,#FFFFFF
5,49,#FFFFFF
6,49,#FFFFFF
7,49,#FFFFFF
8,49,#FFFFFF
9,49,#FFFFFF
10,49,#FDFDFD
11,49,#FBFBFB
12,49,#FFFFFF
13,49,#FFFFFF
14,49,#FFFFFF
15,49,#FFFFFF
16,49,#FBFBFB
17,49,#FBFBFB
18,49,#FFFFFF
19,49,#FEFEFE
20,49,#FBFBFB
21,49,#FBFBFB
22,49,#FBFBFB
23,49,#FBFBFB
24,49,#FBFBFB
25,49,#FAFAFA
26,49,#FDFDFD
27,49,#FCFCFC
28,49,#F8F8F8
29,49,#FCFCFC
30,49,#FFFFFF
31,49,#FFFFFF
32,49,#FFFFFF
33,49,#FFFFFF
34,49,#FAFAFA
35,49,#F8F8F8
36,49,#FFFFFF
37,49,#FBFBFB
38,49,#FBFBFB
39,49,#FBFBFB
40,49,#FBFBFB
41,49,#FBFBFB
42,49,#FBFBFB
43,49,#FBFBFB
44,49,#FEFEFE
45,49,#FFFFFF
46,49,#FBFBFB
47,49,#FFFFFF
48,49,#FFFFFF
49,49,#FFFFFF
50,49,#FFFFFF
51,49,#FDFDFD
52,49,#FAFAFA
53,49,#FEFEFE
54,49,#FFFFFF
55,49,#FFFFFF
56,49,#FFFFFF
57,49,#FFFFFF
58,49,#FFFFFF
59,49,#FFFFFF
60,49,#FFFFFF
61,49,#FFFFFF
62,49,#FFFFFF
63,49,#FFFFFF
0,50,#FFFFFF
1,50,#FFFFFF
2,50,#FFFFFF
3,50,#FFFFFF
4,50,#FFFFFF
5,50,#FFFFFF
6,50,#FFFFFF
7,50,#FFFFFF
8,50,#FFFFFF
9,50,#FFFFFF
10,50,#B0B0B0
11,50,#2A2A2A
12,50,#BCBCBC
13,50,#FFFFFF
14,50,#FFFFFF
15,50,#FAFAFA
16,50,#494949
17,50,#464646
18,50,#FEFEFE
19,50,#CDCDCD
20,50,#292929
21,50,#292929
22,50,#282828
23,50,#282828
24,50,#282828
25,50,#252525
26,50,#9A9A9A
27,50,#EBEBEB
28,50,#373737
29,50,#2E2E2E
30,50,#CACACA
31,50,#FFFFFF
32,50,#FEFEFE
33,50,#656565
34,50,#232323
35,50,#959596
36,50,#F1F1F1
37,50,#383838
38,50,#282828
39,50,#282828
40,50,#282828
41,50,#282828
42,50,#292929
43,50,#292929
44,50,#D0D0D0
45,50,#FEFEFE
46,50,#454545
47,50,#5D5D5D
48,50,#FDFDFD
49,50,#FFFFFF
50,50,#FFFFFF
51,50,#ABABAB
52,50,#262626
53,50,#B4B4B4
54,50,#FFFFFF
55,50,#FFFFFF
56,50,#FFFFFF
57,50,#FFFFFF
58,50,#FFFFFF
59,50,#FFFFFF
60,50,#FFFFFF
61,50,#FFFFFF
62,50,#FFFFFF
63,50,#FFFFFF
0,51,#FFFFFF
1,51,#FFFFFF
2,51,#FFFFFF
3,51,#FFFFFF
4,51,#FFFFFF
5,51,#FFFFFF
6,51,#FFFFFF
7,51,#FFFFFF
8,51,#FFFFFF
9,51,#FFFFFF
10,51,#A0A0A0
11,51,#000000
12,51,#242424
13,51,#E6E6E6
14,51,#FFFFFF
15,51,#F9F9F9
16,51,#222222
17,51,#1E1E1E
18,51,#FEFEFE
19,51,#C3C3C3
20,51,#000000
21,51,#000000
22,51,#000000
23,51,#000000
24,51,#000000
25,51,#000000
26,51,#828282
27,51,#FFFFFF
28,51,#868686
29,51,#000000
30,51,#3F3F3F
31,51,#FFFFFF
32,51,#ABACAC
33,51,#000000
34,51,#202020
35,51,#EBECEC
36,51,#E9E9E9
37,51,#0D0D0D
38,51,#000000
39,51,#000000
40,51,#000000
41,51,#000000
42,51,#000000
43,51,#000000
44,51,#C6C6C6
45,51,#FEFEFE
46,51,#242424
47,51,#000000
48,51,#8F8F8F
49,51,#FFFFFF
50,51,#FFFFFF
51,51,#999999
52,51,#000000
53,51,#A4A4A4
54,51,#FFFFFF
55,51,#FFFFFF
56,51,#FFFFFF
57,51,#FFFFFF
58,51,#FFFFFF
59,51,#FFFFFF
60,51,#FFFFFF
61,51,#FFFFFF
62,51,#FFFFFF
63,51,#FFFFFF
0,52,#FFFFFF
1,52,#FFFFFF
2,52,#FFFFFF
3,52,#FFFFFF
4,52,#FFFFFF
5,52,#FFFFFF
6,52,#FFFFFF
7,52,#FFFFFF
8,52,#FFFFFF
9,52,#FFFFFF
10,52,#A2A2A2
11,52,#000000
12,52,#000000
13,52,#545454
14,52,#FDFDFD
15,52,#FBFBFB
16,52,#272727
17,52,#232323
18,52,#FEFEFE
19,52,#C4C4C4
20,52,#000000
21,52,#646464
22,52,#DBDBDB
23,52,#DBDBDB
24,52,#DBDBDB
25,52,#DBDBDB
26,52,#EDEDED
27,52,#FFFFFF
28,52,#F7F7F7
29,52,#353535
30,52,#000000
31,52,#848484
32,52,#2B2B2B
33,52,#000000
34,52,#AFAFAF
35,52,#FFFFFF
36,52,#E6E6E6
37,52,#0B0B0B
38,52,#3E3E3E
39,52,#D3D3D3
40,52,#D3D3D3
41,52,#D3D3D3
42,52,#5F5F5F
43,52,#000000
44,52,#C7C7C7
45,52,#FEFEFE
46,52,#292929
47,52,#000000
48,52,#0B0B0B
49,52,#C6C6C6
50,52,#FFFFFF
51,52,#9B9B9B
52,52,#000000
53,52,#A6A6A6
54,52,#FFFFFF
55,52,#FFFFFF
56,52,#FFFFFF
57,52,#FFFFFF
58,52,#FFFFFF
59,52,#FFFFFF
60,52,#FFFFFF
61,52,#FFFFFF
62,52,#FFFFFF
63,52,#FFFFFF
0,53,#FFFFFF
1,53,#FFFFFF
2,53,#FFFFFF
3,53,#FFFFFF
4,53,#FFFFFF
5,53,#FFFFFF
6,53,#FFFFFF
7,53,#FFFFFF
8,53,#FFFFFF
9,53,#FFFFFF
10,53,#A2A2A2
11,53,#000000
12,53,#040404
13,53,#000000
14,53,#8E8E8E
15,53,#FFFFFF
16,53,#272727
17,53,#232323
18,53,#FEFEFE
19,53,#C4C4C4
20,53,#000000
21,53,#555555
22,53,#BDBDBD
23,53,#BBBBBB
24,53,#BBBBBB
25,53,#BABABA
26,53,#DDDDDD
27,53,#FFFFFF
28,53,#FFFFFF
29,53,#C2C2C2
30,53,#080808
31,53,#000000
32,53,#000000
33,53,#555555
34,53,#FFFFFF
35,53,#FFFFFF
36,53,#E6E6E6
37,53,#0A0A0A
38,53,#4C4C4C
39,53,#FFFFFF
40,53,#FFFFFF
41,53,#FFFFFF
42,53,#767676
43,53,#000000
44,53,#C7C7C7
45,53,#FEFEFE
46,53,#292929
47,53,#030303
48,53,#000000
49,53,#2B2B2B
50,53,#F1F1F1
51,53,#9F9F9F
52,53,#000000
53,53,#A6A6A6
54,53,#FFFFFF
55,53,#FFFFFF
56,53,#FFFFFF
57,53,#FFFFFF
58,53,#FFFFFF
59,53,#FFFFFF
60,53,#FFFFFF
61,53,#FFFFFF
62,53,#FFFFFF
63,53,#FFFFFF
0,54,#FFFFFF
1,54,#FFFFFF
2,54,#FFFFFF
3,54,#FFFFFF
4,54,#FFFFFF
5,54,#FFFFFF
6,54,#FFFFFF
7,54,#FFFFFF
8,54,#FFFFFF
9,54,#FFFFFF
10,54,#A2A2A2
11,54,#000000
12,54,#6B6B6B
13,54,#171717
14,54,#0B0B0B
15,54,#BDBDBD
16,54,#2E2E2E
17,54,#232323
18,54,#FEFEFE
19,54,#C4C4C4
20,54,#000000
21,54,#000000
22,54,#000000
23,54,#000000
24,54,#000000
25,54,#000000
26,54,#7E7E7E
27,54,#FFFFFF
28,54,#FFFFFF
29,54,#FFFFFF
30,54,#686868
31,54,#000000
32,54,#111111
33,54,#DDDDDD
34,54,#FFFFFF
35,54,#FFFFFF
36,54,#E6E6E6
37,54,#0A0A0A
38,54,#4A4A4A
39,54,#FFFFFF
40,54,#FFFFFF
41,54,#FFFFFF
42,54,#737373
43,54,#000000
44,54,#C7C7C7
45,54,#FEFEFE
46,54,#242424
47,54,#292929
48,54,#5C5C5C
49,54,#000000
50,54,#656565
51,54,#9D9D9D
52,54,#000000
53,54,#A6A6A6
54,54,#FFFFFF
55,54,#FFFFFF
56,54,#FFFFFF
57,54,#FFFFFF
58,54,#FFFFFF
59,54,#FFFFFF
60,54,#FFFFFF
61,54,#FFFFFF
62,54,#FFFFFF
63,54,#FFFFFF
0,55,#FFFFFF
1,55,#FFFFFF
2,55,#FFFFFF
3,55,#FFFFFF
4,55,#FFFFFF
5,55,#FFFFFF
6,55,#FFFFFF
7,55,#FFFFFF
8,55,#FFFFFF
9,55,#FFFFFF
10,55,#A2A2A2
11,55,#000000
12,55,#A5A5A5
13,55,#A8A8A8
14,55,#000000
15,55,#222222
16,55,#191919
17,55,#262626
18,55,#FEFEFE
19,55,#C4C4C4
20,55,#000000
21,55,#282828
22,55,#585858
23,55,#565656
24,55,#565656
25,55,#555555
26,55,#ADADAD
27,55,#FFFFFF
28,55,#FFFFFF
29,55,#F8F8F8
30,55,#414141
31,55,#000000
32,55,#060606
33,55,#B5B5B5
34,55,#FFFFFF
35,55,#FFFFFF
36,55,#E6E6E6
37,55,#0A0A0A
38,55,#4A4A4A
39,55,#FFFFFF
40,55,#FFFFFF
41,55,#FFFFFF
42,55,#737373
43,55,#000000
44,55,#C7C7C7
45,55,#FEFEFE
46,55,#232323
47,55,#2B2B2B
48,55,#EAEAEA
49,55,#2F2F2F
50,55,#000000
51,55,#373737
52,55,#000000
53,55,#A6A6A6
54,55,#FFFFFF
55,55,#FFFFFF
56,55,#FFFFFF
57,55,#FFFFFF
58,55,#FFFFFF
59,55,#FFFFFF
60,55,#FFFFFF
61,55,#FFFFFF
62,55,#FFFFFF
63,55,#FFFFFF
0,56,#FFFFFF
1,56,#FFFFFF
2,56,#FFFFFF
3,56,#FFFFFF
4,56,#FFFFFF
5,56,#FFFFFF
6,56,#FFFFFF
7,56,#FFFFFF
8,56,#FFFFFF
9,56,#FFFFFF
10,56,#A2A2A2
11,56,#000000
12,56,#9C9C9C
13,56,#FFFFFF
14,56,#616161
15,56,#000000
16,56,#000000
17,56,#292929
18,56,#FEFEFE
19,56,#C4C4C4
20,56,#000000
21,56,#7B7B7B
22,56,#FFFFFF
23,56,#FFFFFF
24,56,#FFFFFF
25,56,#FFFFFF
26,56,#FFFFFF
27,56,#FFFFFF
28,56,#FFFFFF
29,56,#8D8D8D
30,56,#000000
31,56,#191919
32,56,#030303
33,56,#262626
34,56,#EDEDED
35,56,#FFFFFF
36,56,#E6E6E6
37,56,#0A0A0A
38,56,#4D4D4D
39,56,#FFFFFF
40,56,#FFFFFF
41,56,#FFFFFF
42,56,#787878
43,56,#000000
44,56,#C7C7C7
45,56,#FEFEFE
46,56,#232323
47,56,#272727
48,56,#FFFFFF
49,56,#C9C9C9
50,56,#0C0C0C
51,56,#000000
52,56,#000000
53,56,#A7A7A7
